int_id,url,left,result,,right,center1,center2,year,birth,loc,genrei,author,source,corp_index,sub_query_index,id,group_id,compose_doc_id
18921,http://m.livejournal.com/read/user/kekelka/214007/comments/p1,потому что через неделю поздней осени у тебя не будет,белого,пальта,", а будет серое : ) ) ) ) ) шучу : ) баров машес : ) ) белое пальто - это очень",белого,пальта,2008,1977,Армения,blog,ogostos,lj,41,72105,25430882,,39_28912560
19330,http://m.livejournal.com/read/user/sharla_tanka/298996/comments/p3,"раз упала((..тоже вот так в красных ботильонах на шпильке , в",белом,пальтЕ,"и прямо в лужу((( ну просто весна была , лед еще",белом,пальтЕ,2013,0,Приморский край,blog,sagaydacelena,lj,41,72105,29574097,,39_29787291
19530,http://m.livejournal.com/read/user/arkadens/18349,работников свибловского депя - Анатолия Иванова . А слева от него в,черном,пальте,- сам начальник свибловского депа . Заканчивая наш материал о московском метре,черном,пальте,2011,0,NA,blog,arkadens,lj,41,72105,3802524,,39_30231689
19715,http://m.livejournal.com/read/user/mypravda/134599,"кто-то бился головой о стену , монотонно повторяя « У меня нет",зимнего,пальта,» . За другой детский голос шепотом читал лекцию об особенностях менструального,зимнего,пальта,2013,0,Омск,blog,mypravda,lj,41,72105,23481267,,39_30664025
19846,http://m.livejournal.com/read/user/myrtill/370655,Еще недавно коричневый считался скучным и достойным только бабулек в,кардочесанном,пальте,". Кто бы мог подумать , что он может смотреться так богато",кардочесанном,пальте,2011,0,Франция,blog,myrtill,lj,41,72105,23492598,,39_30873433
20026,http://m.livejournal.com/read/user/natoushe/8360/comments/p2,мне бы денех . хочу выползти весной на солышко в новом,сиреневом,пальте,,сиреневом,пальте,2007,1980,Москва,blog,natoushe,lj,41,72105,24036056,,39_31231768
20139,http://m.livejournal.com/read/user/stl_ka/36174,"делают "" : "" Мама , мама , что я буду делать , у меня нет",летнего,пальта,"! "" Саша : "" поп-корМ "" :) О поп-корне: На пакете написано "" Texas . American Favorite",летнего,пальта,2004,0,Латвия,blog,stl_ka,lj,41,72105,32392508,,39_31483199
20330,http://m.livejournal.com/read/user/swid/517500,"наслаждаюсь тем , что отпускает . И тем , что я снова в",белом,пальте,"и на коне . Мораль сей басни : люди - добрые , не подпускайте",белом,пальте,2013,0,NA,blog,swid,lj,41,72105,32964344,,39_31842750
20386,http://m.livejournal.com/read/user/little_ann/264211/comments/p4,а что в,белом,пальте,такова ??! это порочно ?? ) ),белом,пальте,2009,1981,Россия,blog,little_ann,lj,41,72105,19596678,,39_31955141
20504,http://m.livejournal.com/read/user/serglafe/239708,зимнего пальта . У тебя нет тёплого платочка . У меня нет,зимнего,пальта,". Мама , мама , что ж мы будем делать Когда весной вдруг",зимнего,пальта,2013,0,NA,blog,serglafe,lj,41,72105,30356835,,39_32202102
20562,http://m.livejournal.com/read/user/talinka/76012,на улице женщину в парандже . Идет такая стройная тетенька в,кожаном,пальтЕ,со строгим рабочим дипломатиком . Под традиционным балахончиком проглядывается симпатичная и,кожаном,пальтЕ,2007,0,Латвия,blog,talinka,lj,41,72105,33136740,,39_32346500
20819,http://m.livejournal.com/read/user/fucker_fox/26594,к окну . Вижу спину убегающей девушки . Её . Да ... В чёрном,дутом,пальте,", с шарфом на шее , в своей клёвой шапке и с",дутом,пальте,2007,1987,Волгоград,blog,fucker_fox,lj,41,72105,11804434,,39_32824077
21084,http://m.livejournal.com/read/user/solnz_a/34089,дяденька в меховой шапке и не ринется ли тетечка в,драповом,пальте,"пролезть вперед на том основании , что "" молодежь должна пропускать старших",драповом,пальте,2012,0,NA,blog,solnz_a,lj,41,72105,31801264,,39_33350141
21413,http://m.livejournal.com/read/user/_aga_/13341,вытерла об меня все свои не мене обширные сиськи в,мокром,пальтЕ,... после армии непереносимые ощущения ...,мокром,пальтЕ,2006,1983,Россия,blog,_aga_,lj,41,72105,572293,,39_34037275
21598,http://m.livejournal.com/read/user/korabellum/221024,"Звенигородская "" , кто-нить может мне сказать ? "" У ме - ня нет тё -",плого,пальта,""" ( с )",плого,пальта,2010,0,NA,blog,korabellum,lj,41,72105,17411587,,39_34433280
21681,http://m.livejournal.com/read/user/szelinskaya/5170,погодой в самое яблочко ! Что в дождь может быть прекраснее,светлого,пальтА,?! Правильно ! Только солнцезащитные Очки !!! Но на самом деле они надеты,светлого,пальтА,2013,0,NA,blog,szelinskaya,lj,41,72105,33016049,,39_34560833
21780,http://m.livejournal.com/read/user/sierra_xr/167678,"ехал по ПДД , а оно , редиско ... "" Ну да , они в",белом,пальтЕ,", а все остальные - понятно в чем . Несправедливо обидели , унизили и",белом,пальтЕ,2013,0,Москва,blog,sierra_xr,lj,41,72105,30974054,,39_34767094
21944,http://m.livejournal.com/read/user/mila_cooler/17907,"осенним почернением населения на улицах , Мыла отправилась на поиски безумного",розового,пальта,". ( Ну или на худой конец вызывающе - зеленой куртки , если не",розового,пальта,2006,0,Кимры,blog,mila_cooler,lj,41,72105,22299896,,39_35059836
22122,http://m.livejournal.com/read/user/ch_duff/1018735/comments/p6,кулек классный и очень необычный а я мечтаю о макс,маровском,пальте,") , но мне кажется он такие размеры не шьет как у",маровском,пальте,2014,0,Москва,blog,naina_rok,lj,41,72105,23700680,,39_35455784
